conversation_id,tweet_id,original_text,normalized_text,cluster_id
conv_AppleSupport_2438480,2438480,@AppleSupport my fingerprint ID isn’t working. Plz fix,<USER> my fingerprint ID isn’t working. Plz fix,0
conv_AppleSupport_966842,966842,@AppleSupport I sent a DM! Respond!!,<USER> I sent a DM! Respond!!,7
conv_AppleSupport_1690541,1690541,@115858 wanna tell me why every time i️ type “i️” it turns into whatever the hell that is https://t.co/JKf2xepFS7,<USER> wanna tell me why every time i️ type “i️” it turns into whatever the hell that is <URL>,0
conv_AppleSupport_1335161,1335161,@AppleSupport i just reserved the iphone X and have screenshots to prove it but my account is now saying no reservations. help,<USER> i just reserved the iphone X and have screenshots to prove it but my account is now saying no reservations. help,4
conv_AppleSupport_1002751,1002751,iOS 11 bugs @AppleSupport https://t.co/5IfO2S2Yzo,iOS 11 bugs <USER> <URL>,3
conv_AppleSupport_996560,996560,"@AppleSupport even with 11.0.3 there’s no sound when trying to play out of the in built speakers, only works with earphones or Bluetooth...","<USER> even with 11.0.3 there’s no sound when trying to play out of the in built speakers, only works with earphones or Bluetooth...",5
conv_AppleSupport_121561,121561,@AppleSupport I bought one of those chargers that are like 2 ft long a couple months ago and the cable is already ruined,<USER> I bought one of those chargers that are like 2 ft long a couple months ago and the cable is already ruined,4
conv_AppleSupport_952609,952609,"@AppleSupport upgraded to OS 11.0.3 for my iPhone6.   Now my phone is slow, freezes, glitchy and apps crash. What should I do?","<USER> upgraded to OS 11.0.3 for my iPhone6. Now my phone is slow, freezes, glitchy and apps crash. What should I do?",1
conv_AppleSupport_143519,143519,".@AppleSupport, My iPhone SE ran perfectly after updating to iOS 11, 11.1, and 11.1.1. After updating to iOS 11.1.2 it freezes for a half second constantly. It is especially noticeable in iMessages. Is this a known issue? It started happening immediately after updating to 11.1.2.",".<USER>, My iPhone SE ran perfectly after updating to iOS 11, 11.1, and 11.1.1. After updating to iOS 11.1.2 it freezes for a half second constantly. It is especially noticeable in iMessages. Is this a known issue? It started happening immediately after updating to 11.1.2.",1
conv_AppleSupport_883158,883158,@AppleSupport Is this a Scam? I dont own Apple products https://t.co/eeM5pv9ctp,<USER> Is this a Scam? I dont own Apple products <URL>,4
conv_AppleSupport_1693391,1693391,I'm trying to report a problem with an app subscription but it won't send my request through @AppleSupport @115858,I'm trying to report a problem with an app subscription but it won't send my request through <USER> <USER>,7
conv_AppleSupport_1641271,1641271,@115858 @AppleSupport good job on the update! My phone is slow and keeps freezing... y’all used to be so great with the updates... 👎🏼👎🏼 https://t.co/7MlbQwaOcO,<USER> <USER> good job on the update! My phone is slow and keeps freezing... y’all used to be so great with the updates... 👎🏼👎🏼 <URL>,6
conv_AppleSupport_286868,286868,@AppleSupport What is this arrow? Appered after ios 11.02. https://t.co/iHpweqTKM0,<USER> What is this arrow? Appered after ios 11.02. <URL>,3
conv_AppleSupport_1990258,1990258,@AppleSupport I’m need for everyone at  that’s over iOS 11.1 to fix this bug issue that’s going on ASAP ! This is ridiculous🤦🏾‍♂️,<USER> I’m need for everyone at  that’s over iOS 11.1 to fix this bug issue that’s going on ASAP ! This is ridiculous🤦🏾‍♂️,3
conv_AppleSupport_619478,619478,@AppleSupport got my battery changed and now the base plate isn't on my MacBook properly?! 😦 https://t.co/nuohJBkV4g,<USER> got my battery changed and now the base plate isn't on my MacBook properly?! 😦 <URL>,5
conv_AppleSupport_1145170,1145170,"@AppleSupport problem when locking the phone with music playing, doesn’t say music is playing + can’t change song without opening the app","<USER> problem when locking the phone with music playing, doesn’t say music is playing + can’t change song without opening the app",5
conv_AppleSupport_699556,699556,"Kundenservices sind ja immer eine schwierige Angelegenheit. Aber an den @AppleSupport habe ich bisher geglaubt.
Bis der böse Mann, der einfach nicht verstanden hat, was ich meine, erst genörgelt und dann aufgelegt hat. Das war gemein.","Kundenservices sind ja immer eine schwierige Angelegenheit. Aber an den <USER> habe ich bisher geglaubt. Bis der böse Mann, der einfach nicht verstanden hat, was ich meine, erst genörgelt und dann aufgelegt hat. Das war gemein.",5
conv_AppleSupport_2682493,2682493,@AppleSupport why is my iPhone autocorrecting I.t &lt; see???  You would think ‘it’ is common enough to not autocorrect I.t. &lt; see?  Again!!!,<USER> why is my iPhone autocorrecting I.t &lt; see??? You would think ‘it’ is common enough to not autocorrect I.t. &lt; see? Again!!!,0
conv_AppleSupport_1584607,1584607,"@115858 
This keeps happening I️ everytime i type a capital i. now i gotta type all in lowercase like an angsty teenager. fix this shit.",<USER> This keeps happening I️ everytime i type a capital i. now i gotta type all in lowercase like an angsty teenager. fix this shit.,0
conv_AppleSupport_1725208,1725208,@AppleSupport please fix this glitch because I even did the text shortcut and it’s still changing my I’s. I’m very annoyed🙃,<USER> please fix this glitch because I even did the text shortcut and it’s still changing my I’s. I’m very annoyed🙃,0
conv_AppleSupport_2729169,2729169,@AppleSupport I keep getting this error message when trying to update my iOS. I am connected to WiFi and have tried different networks?? https://t.co/Tm4RSNr5G0,<USER> I keep getting this error message when trying to update my iOS. I am connected to WiFi and have tried different networks?? <URL>,3
conv_AppleSupport_2021748,2021748,@AppleSupport @115858 I just got my iPhone X Friday and the face ID is already not working.. help please? I'm very upset #iPhoneX #FaceID,<USER> <USER> I just got my iPhone X Friday and the face ID is already not working.. help please? I'm very upset #iPhoneX #FaceID,2
conv_AppleSupport_2793167,2793167,@AppleSupport What have you guys done with High Sierra? It has completely bugged out a bunch of programs?! Go back! :) Just needing some help. Thanks,<USER> What have you guys done with High Sierra? It has completely bugged out a bunch of programs?! Go back! :) Just needing some help. Thanks,5
conv_AppleSupport_955024,955024,"@AppleSupport Hey Apple Support, I'm trying to schedule a call for my 'incident' 100324099259, but it won't work... https://t.co/zE9yI5UCHh","<USER> Hey Apple Support, I'm trying to schedule a call for my 'incident' 100324099259, but it won't work... <URL>",4
conv_AppleSupport_1061493,1061493,"@AppleSupport Updated my iPad &amp; iPhone to iOS 11.0.3
The battery in both devices is draining quickly. I have reset the devices, no change.","<USER> Updated my iPad &amp; iPhone to iOS 11.0.3 The battery in both devices is draining quickly. I have reset the devices, no change.",1
conv_AppleSupport_1735848,1735848,@AppleSupport just downloaded 11.0.3 and it's glitchy as hell. wtf? especially with the messages.,<USER> just downloaded 11.0.3 and it's glitchy as hell. wtf? especially with the messages.,5
conv_AppleSupport_2298559,2298559,"@AppleSupport, @SprintCare,
Any help on why Face ID cam won’t work? 
#iPhoneX 256GB Silver ~10 days old.
11.1 iOS. https://t.co/rwoj0PWEDN","<USER>, <USER>, Any help on why Face ID cam won’t work? #iPhoneX 256GB Silver ~10 days old. 11.1 iOS. <URL>",3
conv_AppleSupport_1814143,1814143,"I loved my @115858 iPhone 7 before your updates!What have you done, my phone freezes more than the ice age squirrel. Can you send old update","I loved my <USER> iPhone 7 before your updates!What have you done, my phone freezes more than the ice age squirrel. Can you send old update",6
conv_AppleSupport_940564,940564,"@115858, why do you hate me so?  How is it that I get caught in some new iTunesConnect rollout that doesn’t recognize I’m logged in?  Arrghh","<USER>, why do you hate me so? How is it that I get caught in some new iTunesConnect rollout that doesn’t recognize I’m logged in? Arrghh",4
conv_AppleSupport_2013446,2013446,"@AppleSupport    
Why does every time I️ type the letter I️ it does this...                                               ^^^^",<USER> Why does every time I️ type the letter I️ it does this... ^^^^,0
conv_AppleSupport_2616671,2616671,@115858 every time I go to type my keyboard freezes and it gives me a slight aneurism FIX IT FIX IT FIX IT FOR THE LOVE OF GOD FIX IT,<USER> every time I go to type my keyboard freezes and it gives me a slight aneurism FIX IT FIX IT FIX IT FOR THE LOVE OF GOD FIX IT,0
conv_AppleSupport_983873,983873,Hey @115858 iOS 11 fucking sucks! Constant lock ups/battery issues/random restarts! Seriously considering switching to android.@AppleSupport,Hey <USER> iOS 11 fucking sucks! Constant lock ups/battery issues/random restarts! Seriously considering switching to android.<USER>,3
conv_AppleSupport_1232314,1232314,@AppleSupport I accidentally just bought a YEAR subscription for an app instead of a month! Any way to reverse? Thanks!,<USER> I accidentally just bought a YEAR subscription for an app instead of a month! Any way to reverse? Thanks!,4
conv_AppleSupport_2756862,2756862,Dear @115858 y’all gotta get it together. Damn apps be closing on it on. That update sucks 😤,Dear <USER> y’all gotta get it together. Damn apps be closing on it on. That update sucks 😤,6
conv_AppleSupport_2557443,2557443,"@AppleSupport I updated my iPhone 6S to iOS 11.1.1 and is totally malfunctioning. Apps are crashing every time, phone calls are giving errors and battery runs out faster than normal. Totally the opposite to iOS 10. I need a solution!","<USER> I updated my iPhone 6S to iOS 11.1.1 and is totally malfunctioning. Apps are crashing every time, phone calls are giving errors and battery runs out faster than normal. Totally the opposite to iOS 10. I need a solution!",1
conv_AppleSupport_1646145,1646145,So capital i’s are corrupted and it appeared as an emoji in my recents. What’s up @AppleSupport I️ I️ I️,So capital i’s are corrupted and it appeared as an emoji in my recents. What’s up <USER> I️ I️ I️,0
conv_AppleSupport_1744920,1744920,@115858 help me please my remote to my Apple TV is not working,<USER> help me please my remote to my Apple TV is not working,5
conv_AppleSupport_2616645,2616645,"@AppleSupport hi, I would like some assistance due to the fact that my pictures on my camera roll tend to “load” even if they’re stored. When I have no reception the pictures look blurry and I cant see them well unless they load.","<USER> hi, I would like some assistance due to the fact that my pictures on my camera roll tend to “load” even if they’re stored. When I have no reception the pictures look blurry and I cant see them well unless they load.",5
conv_AppleSupport_588203,588203,@127893 @115858 is this fixable or do I have to face the fact I’m screwed 😭😭 https://t.co/vXNR8SnBg6,<USER> <USER> is this fixable or do I have to face the fact I’m screwed 😭😭 <URL>,7
